"","observer","ageclass","sex","cohort","year","age","grid","trialnumber","trialdate","walk","jump","hole","hang","chew","groom","still","front","back","attack","attacklatency","approachlatency","squirrel_id","OFT1","OFT2"
"120","AKB","Y","F",2004,2005,1,"SU",1,2005-07-11,0.14152,0.102222222222222,0.0223333333333333,0.28956,0.0773,0.0119,0.2593,0.0054,0.1073,0,1,0.106766666666667,6516,0.337477785332659,0.367561547420185
"121","AKB","A","F",2003,2005,2,"SU",1,2005-07-11,0.05858,0.0133333333333333,0.0245111111111111,0.1282,0,0.026,0.5467,0.0281,0.3092,0,1,0.4301,7423,-1.46538656201166,-0.399286725180932
"122","AKB","Y","F",2004,2005,1,"SU",1,2005-07-11,0.18794,0.111111111111111,0.0421777777777778,0.20624,0.204,0.0344,0.1222,0.1751,0.2854,0,1,0.508766666666667,6666,1.3590592670236,-0.236533237752425
"123","AKB","Y","M",2004,2005,1,"AG",1,2005-07-12,0.0443,0.0333333333333333,0.0133333333333333,0.0988,0,0.0245,0.6791,0.2319,0,0.00333333333333333,0.122766666666667,0.0102333333333333,10606,-1.72184798412085,-0.259477309343937
"124","AKB","A","M",2003,2005,2,"AG",1,2005-07-12,0.1901,0.0866666666666667,0.0488444444444444,0.2004,0.0068,0.0214,0.1137,0.1644,0.2301,0.00333333333333333,0.6409,0.299333333333333,7205,0.710718655799074,-0.671027511946371
"125","AKB","A","M",2002,2005,3,"AG",1,2005-07-12,0.0422,0.0333333333333333,0.00444444444444444,0.2128,0,0.0222,0.6565,0,0,0,1,1,7121,-1.76929057922592,0.272476912468358
"126","AKB","Y","M",2004,2005,1,"AG",1,2005-07-12,0.0427,0.0133333333333333,0.00444444444444444,0.1778,0,0.011,0.5933,0,0.0083,0,1,1,10100,-1.78999589237108,0.308908719245729
"127","AKB","A","F",2003,2005,2,"AG",1,2005-07-14,0.22126,0.04,0.0398444444444444,0.12612,0.1279,0.0068,0.0588,0.3791,0.1275,0.01,0.259,0.053,6459,0.815833972904485,-0.255316795057192
"128","AKB","J","F",2005,2005,0,"AG",1,2005-07-14,0.1742,0.0422222222222222,0.0843333333333333,0.0187,0.0024,0.0513,0.3718,0.995,0,0,1,0.062,10112,0.0880083311863678,-2.23306790104661
"129","AKB","A","M",2002,2005,3,"AG",1,2005-07-14,0.1068,0.02,0.00222222222222222,0.139,0,0.0326,0.5326,0.1614,0.2839,0,1,0.5542,8295,-1.46795565766969,0.00624981447853666
"130","AKB","J","M",2005,2005,0,"AG",1,2005-07-14,0.0947,0.0377777777777778,0.0186666666666667,0.5056,0,0.0228,0.2371,0,1,0,0.759,0.759,6419,-0.58047343499598,0.828846972874226
"131","AKB","A","F",2002,2005,3,"AG",2,2005-07-14,0.0136,0.00222222222222222,0.00666666666666667,0.02772,0,0.0194,0.781,0,0,0,1,1,7545,-2.34310190838157,-0.252986184635238
"132","AKB","Y","F",2004,2005,1,"AG",2,2005-07-14,0.06438,0.00666666666666667,0.0157777777777778,0.00682,0.0052,0.0671,0.656,0,1,0,1,1,7017,-1.87547546795433,-0.982908495001228
"133","AKB","A","F",2003,2005,2,"AG",1,2005-07-15,0.30624,0.0933333333333333,0.0531777777777778,0.13954,0.0425,0.0273,0.0139,0.6898,0.0907,0.0133333333333333,0.194333333333333,0.0551333333333333,10569,1.48639251552462,-0.944378177926665
"134","AKB","Y","M",2004,2005,1,"AG",1,2005-07-15,0.0612,0.0244444444444444,0.0155555555555556,0.0618,0,0.0268,0.7074,0.0749,0.9209,0,1,1,10111,-1.77513843581625,-0.436810658754245
"135","AKB","A","F",2002,2005,3,"SU",1,2005-07-16,0.26136,0.0688888888888889,0.018,0.13052,0.0121,0.0203,0.2299,0.6327,0.1634,0.0433333333333333,0.5291,0.162666666666667,8513,0.269085469225715,-0.23373665602986
"136","AKB","A","F",2003,2005,2,"SU",2,2005-07-16,0.1667,0.0355555555555556,0.00888888888888889,0.11448,0,0.0459,0.1775,0.3291,0.3786,0.0233333333333333,0.118433333333333,0.015,7926,-0.407239546050641,-0.32236443488837
"137","AKB","A","F",2002,2005,3,"SU",1,2005-07-16,0.1468,0.0377777777777778,0.0133333333333333,0.10144,0,0.0438,0.402,0,1,0,1,1,7643,-0.839678161605651,-0.452086734806277
"138","AKB","A","F",2001,2005,4,"SU",2,2005-07-16,0.21996,0.0955555555555556,0.0421777777777778,0.15594,0.0034,0.0091,0.3378,0.0058,0.9809,0,1,0.3809,7768,0.393738480728672,-0.582184199052809
"139","AKB","J","F",2005,2005,0,"AG",1,2005-07-17,0.0561,0.0422222222222222,0.02,0.7544,0,0.009,0.0674,0.0214,0,0,1,0.0164333333333333,6367,-0.29367739870813,1.674511983245
"140","AKB","J","F",2005,2005,0,"AG",2,2005-07-17,0.2014,0.0155555555555556,0.0555111111111111,0.02994,0.1396,0.0379,0.0732,0.0938,0.1065,0,1,0.0169,11180,0.653416841617846,-1.12471289151747
"141","AKB","Y","F",2004,2005,1,"AG",2,2005-07-17,0.18252,0.0666666666666667,0.0333333333333333,0.19008,0.017,0.0198,0.0768,0.0328,0,0,1,0.961766666666667,6504,0.459368461445952,-0.321436286393882
"142","AKB","A","F",2002,2005,3,"AG",2,2005-07-17,0.0398,0.00222222222222222,0.0133333333333333,0,0,0.321,0.4025,0,1,0,1,1,6835,-2.04248181779214,-3.53032249027483
"143","AKB","A","F",2003,2005,2,"AG",2,2005-07-17,0.061,0.0111111111111111,0.0131111111111111,0.00992,0,0.0051,0.7051,0,1,0,1,1,7841,-1.86721047188928,-0.300827975136119
"144","AKB","A","F",1998,2005,7,"SU",2,2005-07-19,0.06294,0.02,0.00444444444444444,0.03854,0,0.0129,0.7096,0.4035,0.0025,0.04,0.0316666666666667,0.0266666666666667,6508,-1.90171025557473,-0.127795759835756
"145","AKB","Y","M",2004,2005,1,"SU",2,2005-07-19,0.4192,0.164444444444444,0.0288444444444444,0.3766,0,0.0202,0.0472,0.7811,0.0461,0.02,0.0297666666666667,0.0256666666666667,7636,2.03657926504138,0.122649981628274
"146","AKB","A","M",2000,2005,5,"SU",2,2005-07-19,0.4042,0.142222222222222,0.0177777777777778,0.0716,0,0.0298,0.0378,0.0578,0.9154,0.00333333333333333,0.921233333333333,0.876333333333333,6510,1.66995851481009,-0.586415016003646
"147","AKB","A","M",2002,2005,3,"SU",2,2005-07-19,0.1079,0.02,0.0266666666666667,0.0419,0.0017,0.0992,0.4648,1,0,0,1,1,6841,-1.20438045943078,-1.44544552768066
"148","AKB","Y","M",2004,2005,1,"SU",2,2005-07-19,0.1238,0.0555555555555556,0.0245111111111111,0.3231,0.0307,0.0514,0.2327,0,1,0,1,1,10786,-0.241667313835736,-0.0528282119631671
"149","AKB","A","F",2003,2005,2,"SU",2,2005-07-21,0.15524,0.0555555555555556,0.0111111111111111,0.26026,0,0.0354,0.1459,0.4988,0.1066,0.00333333333333333,0.674333333333333,0,6954,-0.169223783221795,0.145507586295469
"150","AKB","Y","M",2004,2005,1,"SU",2,2005-07-21,0.0534,0.00222222222222222,0.00222222222222222,0,0,0.0244,0.678,0.0251,0.7867,0,1,0.00433333333333333,6401,-2.0672476704587,-0.290690789762601
"151","AKB","Y","M",2004,2005,1,"SU",2,2005-07-21,0.115,0.02,0.0111111111111111,0.1716,0,0.039,0.3613,0.0049,0.8238,0,1,0.161,6517,-1.02597980338288,-0.133015728670088
"152","AKB","A","F",2002,2005,3,"SU",2,2005-07-21,0.045,0.00444444444444444,0.0111111111111111,0,0,0.031,0.6891,0,1,0,1,1,6569,-2.01768547500072,-0.542349797918901
"153","AKB","Y","M",2004,2005,1,"SU",2,2005-07-22,0.2611,0.113333333333333,0.0533333333333333,0.0931,0.1478,0.0271,0.1373,0.9312,0.058,0.0133333333333333,0.0664333333333333,0.0566666666666667,7950,1.56171985908447,-0.860039273582879
"154","AKB","Y","M",2004,2005,1,"SU",2,2005-07-22,0.0616,0.0133333333333333,0.00222222222222222,0.0504,0,0.0262,0.5886,0.1966,0.1485,0,1,0.155133333333333,7075,-1.77627390981847,-0.165658327038028
"155","AKB","Y","M",2004,2005,1,"SU",2,2005-07-22,0.0677,0.0222222222222222,0.00444444444444444,0.0175,0,0.0765,0.6658,0,0,0,1,1,7818,-1.90783314101806,-0.838185583344402
"156","AKB","A","F",2003,2005,2,"SU",1,2005-07-23,0.25814,0.08,0.0865111111111111,0.0907,0.0771,0.0877,0.0565,0.7981,0,0.0633333333333333,0.224433333333333,0.161566666666667,6953,1.46309321144202,-2.29823575678815
"157","AKB","A","F",1998,2005,7,"SU",2,2005-07-23,0.27106,0.0177777777777778,0.0445111111111111,0.00338,0,0.0447,0.3903,0.5557,0.2475,0.0266666666666667,0.0238,0.0133333333333333,6502,-0.236621006358764,-1.40885063033205
"158","AKB","Y","M",2004,2005,1,"SU",2,2005-07-23,0.1293,0.0422222222222222,0.0133333333333333,0.069,0,0.0379,0.3118,0,1,0,1,1,7312,-0.678302170701973,-0.46868018110343
"159","AKB","A","M",2002,2005,3,"AG",2,2005-07-24,0.2701,0.0311111111111111,0.0488444444444444,0.0956,0.0595,0.0099,0.1843,0.4081,0.0274,0.02,0.0111,0.0103333333333333,7119,0.55714244480906,-0.734002786532926
"160","AKB","Y","F",2004,2005,1,"KL",2,2005-07-24,0.23394,0.04,0.0911777777777778,0.07484,0.14,0.0691,0.1291,0.1826,0.5811,0.00333333333333333,0.0655666666666667,0.0382333333333333,7451,1.17709197433771,-2.08805668606194
"161","AKB","Y","F",2004,2005,1,"AG",2,2005-07-24,0.17344,0.0288888888888889,0.049,0.12232,0.1128,0.016,0.2414,0.2464,0.63,0,1,0.0947666666666667,7626,0.244742568019676,-0.583048228484688
"162","AKB","Y","F",2004,2005,1,"AG",2,2005-07-24,0.11022,0.0355555555555556,0.0555111111111111,0.04496,0,0.0282,0.4045,0.0513,0.9232,0,1,0.788566666666667,6748,-0.512759959507977,-1.31011129730938
"163","AKB","A","F",2003,2005,2,"AG",2,2005-07-24,0.0374,0.00222222222222222,0.0111111111111111,0,0,0.034,0.695,0,1,0,1,1,7329,-2.07901980661523,-0.570089137837916
"164","AKB","A","F",2002,2005,3,"KL",2,2005-07-26,0.14824,0.00888888888888889,0.0311777777777778,0.03722,0.0232,0.2275,0.1644,0.3628,0,0.01,0.152433333333333,0,7827,-0.719763671717426,-2.7928850064992
"165","AKB","A","M",2002,2005,3,"KL",2,2005-07-26,0.2282,0.0866666666666667,0.0155555555555556,0.1813,0,0.0375,0.1563,0.2794,0.5074,0.01,0.731666666666667,0.495466666666667,6509,0.35339073065367,-0.234301415896109
"166","AKB","A","F",2003,2005,2,"SU",2,2005-07-27,0.08884,0.0111111111111111,0.00444444444444444,0.13232,0.3352,0.0196,0.2709,0.2451,0.0114,0.0266666666666667,0.475133333333333,0.352666666666667,7172,-0.0849192438134673,0.848084844110364
"167","AKB","Y","F",2004,2005,1,"SU",2,2005-07-27,0.25068,0.0866666666666667,0.0177777777777778,0.17562,0.3118,0.0215,0.0147,0.3638,0.118,0.00666666666666667,0.05,0.0089,8398,1.65347325740364,0.55685914659151
"168","AKB","A","F",2003,2005,2,"SU",2,2005-07-27,0.12206,0.02,0.0135555555555556,0.01856,0.2903,0.0244,0.3309,0,1,0,1,1,7387,-0.0624747093471119,0.168665377744807
"169","AKB","A","F",2001,2005,4,"KL",2,2005-07-27,0.0069,0.00444444444444444,0.00222222222222222,0.00356,0,0,0.9559,0,1,0,1,1,7609,-2.69580850470451,-0.0505446743049189
"170","AKB","A","F",2001,2005,4,"AG",2,2005-07-29,0.19542,0.0577777777777778,0.0688444444444444,0.21148,0.0302,0.0175,0.1952,0.2429,0.2158,0.00333333333333333,0.601666666666667,0.121466666666667,7501,0.620629563787434,-0.956572455001263
"171","AKB","A","F",2003,2005,2,"AG",2,2005-07-29,0.25636,0.135555555555556,0.0335111111111111,0.25202,0.0321,0.0197,0.0249,0.0383,0.2045,0.00333333333333333,0.918566666666667,0.177,7110,1.42576414555243,-0.176446384283753
"172","AKB","Y","M",2004,2005,1,"AG",2,2005-07-29,0.0235,0.00222222222222222,0.00666666666666667,0,0,0.0145,0.8833,0,1,0,1,1,6586,-2.49894810728542,-0.296550322926427
"173","AKB","A","F",2001,2005,4,"KL",1,2005-07-30,0.25698,0.0733333333333333,0.06,0.14216,0.0089,0.0352,0.1363,0.2301,0.5268,0.00333333333333333,0.5158,0.1228,6617,0.878551048725761,-1.21932419242483
"174","AKB","A","F",2002,2005,3,"SU",2,2005-07-31,0.1103,0.0155555555555556,0.00888888888888889,0.02644,0.2151,0.023,0.3386,0.1981,0.0518,0.04,0.124,0.122566666666667,6458,-0.416160988452035,0.143700767515422
"175","AKB","Y","F",2004,2005,1,"SU",2,2005-07-31,0.15186,0.08,0.0197777777777778,0.04006,0.0134,0.0404,0.559,0.452,0.1171,0.0233333333333333,0.121566666666667,0.0576666666666667,7584,-0.667939988026146,-0.740969114396896
"176","AKB","A","M",2003,2005,2,"SU",2,2005-07-31,0.2581,0.142222222222222,0.0111111111111111,0.0629,0.0016,0.0654,0.1033,0.6302,0.0501,0.0166666666666667,0.466566666666667,0.125566666666667,7022,0.911782775605586,-0.796164842716102
"177","AKB","A","M",2001,2005,4,"SU",2,2005-07-31,0.0384,0.00222222222222222,0.00666666666666667,0,0,0.1142,0.7253,0.167,0,0,1,0.0325333333333333,7385,-2.33775986276483,-1.30651895471148
"178","AKB","Y","F",2004,2005,1,"SU",2,2005-07-31,0.10022,0.0177777777777778,0.0243333333333333,0.0972,0.0014,0.0163,0.3211,0.0821,0,0,1,1,7025,-0.832131708421438,-0.36848062728952
"179","AKB","A","M",2003,2005,2,"SU",2,2005-07-31,0.0594,0.0177777777777778,0.00444444444444444,0.0544,0,0.0596,0.494,0,0.9442,0,1,1,7024,-1.60586922979754,-0.533923179188686
"180","AKB","A","F",2003,2005,2,"KL",2,2005-08-01,0.4769,0.0777777777777778,0.0288444444444444,0.13912,0,0.0467,0.015,0.7238,0.2023,0.0666666666666667,0.1621,0.111433333333333,6500,1.51771167134229,-0.780199871402391
"181","AKB","Y","M",2004,2005,1,"KL",2,2005-08-01,0.2063,0.0822222222222222,0.0378444444444444,0.3865,0.1012,0.0087,0.0304,0.2227,0.6461,0.03,0.165133333333333,0.157133333333333,6553,1.07876834785819,0.424195571288854
"182","AKB","Y","F",2004,2005,1,"KL",2,2005-08-01,0.09658,0.0133333333333333,0.0356666666666667,0.02106,0.0064,0.0319,0.3046,0.9408,0.019,0.01,0.021,0.00766666666666667,6507,-0.749061882058503,-0.960771099470124
"183","AKB","J","M",2005,2005,0,"KL",1,2005-08-01,0.2214,0.215555555555556,0.0157777777777778,0.5605,0,0.0076,0.0567,0,1,0,1,1,7392,1.66313868955976,1.07196093563449
"184","AKB","Y","F",2004,2005,1,"KL",2,2005-08-01,0.0947,0.0222222222222222,0.0131111111111111,0.06402,0,0.01,0.5274,0,0,0,1,1,6391,-1.32499282650995,-0.194585234270652
"185","AKB","J","M",2005,2005,0,"KL",1,2005-08-02,0.2536,0.131111111111111,0.1,0.2281,0.0007,0.013,0.1706,0.1562,0.0057,0,1,0.787233333333333,7124,1.7238865967075,-1.63265093622036
"186","AKB","A","F",2001,2005,4,"KL",2,2005-08-02,0.1505,0.0466666666666667,0.031,0.04772,0,0.2177,0.2781,0.1474,0.2874,0,1,0.1508,6501,-0.669668381366736,-2.74729018108054
"187","AKB","A","M",2000,2005,5,"SU",2,2005-08-03,0.0796,0.0133333333333333,0.00888888888888889,0.046,0.1602,0.0225,0.3842,0.4939,0.0719,0.0133333333333333,0.126766666666667,0.02,7247,-0.782497845420664,0.0901385493578998
"188","AKB","Y","M",2004,2005,1,"SU",2,2005-08-06,0.0704,0.0177777777777778,0.00888888888888889,0.055,0,0.043,0.5929,0.7932,0.0887,0.02,0.00543333333333333,0.000333333333333333,7874,-1.68012786358849,-0.469337114444981
"189","AKB","A","M",2002,2005,3,"SU",2,2005-08-06,0.0048,0.00222222222222222,0,0.8478,0,0.007,0.1123,0.0142,0.2346,0,1,0.304566666666667,7575,-1.08695542347071,2.40720675806284
"190","AKB","J","F",2005,2005,0,"KL",1,2005-08-07,0.2771,0.128888888888889,0.0177777777777778,0.2738,0.0116,0.0431,0.086,0.2407,0.4385,0.02,0.259766666666667,0.192566666666667,7828,1.05317171492484,-0.0850673442583609
"191","AKB","Y","M",2004,2005,1,"AG",2,2005-08-07,0.271,0.217777777777778,0.0378444444444444,0.2251,0.0302,0.0341,0.0909,0.7696,0.0216,0.00333333333333333,0.0507666666666667,0.0196666666666667,6918,2.03572701178481,-0.557166338346216
"192","AKB","Y","M",2004,2005,1,"AG",2,2005-08-07,0.0645,0.0333333333333333,0.00444444444444444,0.1135,0,0.05,0.5999,0.0827,0.1294,0,1,0.0105333333333333,8755,-1.64344782285113,-0.293097553098401
"193","AKB","Y","M",2004,2005,1,"AG",2,2005-08-07,0.1126,0.04,0.0177777777777778,0.1074,0,0.0476,0.4087,0.0787,0.6037,0,1,0.5479,7346,-0.910448562365915,-0.557362452502479
"194","AKB","A","M",2003,2005,2,"KL",2,2005-08-07,0.0564,0.00444444444444444,0.00888888888888889,0.0155,0,0.0601,0.6148,0,1,0,1,1,8729,-1.9150243511448,-0.746333393606734
"195","AKB","A","M",2002,2005,3,"AG",2,2005-08-07,0.006,0.00222222222222222,0,0,0,0.0096,0.8501,0,1,0,1,1,10749,-2.55519898030105,-0.0985416219064769
"196","AKB","Y","M",2004,2005,1,"KL",2,2005-08-08,0.3372,0.208888888888889,0.0221777777777778,0.2447,0,0.0339,0.1817,0.1974,0.3107,0.0166666666666667,0.00433333333333333,0.00153333333333333,7842,1.76051433133618,-0.268919828900691
"197","AKB","Y","M",2004,2005,1,"KL",2,2005-08-08,0.0537,0.0111111111111111,0.00222222222222222,0.1228,0,0.0927,0.4095,0,1,0,1,1,6400,-1.60159693693609,-0.619170007210661
"198","AKB","A","M",2003,2005,2,"AG",2,2005-08-09,0.3365,0.131111111111111,0.0445111111111111,0.1494,0.001,0.0163,0.0317,0.6465,0.1662,0.02,0.00766666666666667,0.00343333333333333,7042,1.67663698995583,-0.749742102611219
"199","AKB","A","F",2003,2005,2,"AG",2,2005-08-09,0.15284,0.0222222222222222,0.106844444444444,0.03998,0.3452,0.0233,0.1088,0.7527,0.1659,0.02,0.029,0.0236666666666667,6936,1.6378343657185,-1.55331088303265
"200","AKB","A","M",2002,2005,3,"AG",2,2005-08-09,0.0104,0.00222222222222222,0.00222222222222222,0,0,0.0426,0.8176,0.1698,0.2019,0,1,0.480533333333333,7161,-2.51837207036668,-0.481065590160929
"201","AKB","A","F",2002,2005,3,"AG",2,2005-08-09,0.0433,0.0177777777777778,0.00866666666666667,0.03716,0,0.0165,0.6688,0,0,0,1,1,7082,-1.87022045557799,-0.243219701903457
"202","AKB","Y","M",2004,2005,1,"AG",2,2005-08-09,0.0476,0.0133333333333333,0.00444444444444444,0.0206,0,0.0246,0.6421,0,1,0,1,1,6425,-1.90195893159501,-0.28116168372118
"203","AKB","A","F",2003,2005,2,"AG",2,2005-08-09,0.0198,0.00222222222222222,0.00666666666666667,0.00266,0,0.0355,0.8255,0,1,0,1,1,7071,-2.44069853213977,-0.496540066965325
"204","AKB","J","M",2005,2005,0,"SU",1,2005-08-10,0.4252,0.197777777777778,0.0845111111111111,0.1172,0.0619,0.0108,0.052,0.6311,0.1461,0.0866666666666667,0.177666666666667,0.176433333333333,6499,3.0947131416171,-1.55059714937358
"205","AKB","A","F",2002,2005,3,"KL",2,2005-08-10,0.45286,0.202222222222222,0.0421777777777778,0.18582,0.0009,0.0282,0.0478,0.0329,0.0619,0,1,0.00633333333333333,6538,2.57929689222041,-0.80465380999465
"206","AKB","A","M",2001,2005,4,"KL",2,2005-08-10,0.1455,0.0866666666666667,0.00444444444444444,0.1579,0.209,0.014,0.2889,0,0,0,1,1,6405,0.344135234971087,0.63628731889481
"207","AKB","A","F",2002,2005,3,"SU",2,2005-08-10,0.0056,0.00666666666666667,0,0.00118,0,0,0.9905,0,1,0,1,1,7553,-2.77241347646569,-0.0165085387246281
"208","AKB","Y","M",2004,2005,1,"KL",2,2005-08-11,0.189,0.0422222222222222,0.0355111111111111,0.0748,0,0.0441,0.3095,0.797,0.1905,0.0133333333333333,0.1979,0.181433333333333,6511,-0.248325632078332,-0.993779415414548
"209","AKB","A","M",2001,2005,4,"AG",2,2005-08-13,0.1237,0.0177777777777778,0.02,0.0664,0,0.0587,0.5658,0.3717,0.2822,0.0266666666666667,0.408333333333333,0.346433333333333,6410,-1.35937692297993,-0.842305145749182
"210","AKB","Y","F",2004,2005,1,"KL",1,2005-08-13,0.10238,0.0488888888888889,0.0133333333333333,0.18868,0,0.0467,0.3897,0.0015,0.9562,0,1,0.355333333333333,8727,-0.876528599718993,-0.227089560178134
"211","AKB","A","F",2003,2005,2,"AG",2,2005-08-13,0.2392,0.124444444444444,0.00666666666666667,0.24362,0,0.0308,0.0882,0.0281,0.0035,0,1,0.0495666666666667,7391,0.755304824461066,0.175634365661934
"212","AKB","Y","M",2004,2005,1,"AG",2,2005-08-13,0.0239,0.00222222222222222,0.00222222222222222,0,0,0.0121,0.8855,0,0,0,1,1,10649,-2.54420600304771,-0.180375980451271
"213","AKB","J","F",2005,2005,0,"SU",1,2005-08-15,0.1283,0.131111111111111,0.00911111111111111,0.1087,0,0.0136,0.6012,0.0894,0.7067,0.00333333333333333,0.177333333333333,0.118,7089,-0.504398124373589,-0.109633297508897
"214","AKB","Y","F",2004,2005,1,"SU",2,2005-08-15,0.0706,0.0133333333333333,0.00644444444444444,0.43018,0,0.015,0.0977,0.4189,0.3408,0.00333333333333333,0.501233333333333,0.231566666666667,6528,-0.71204402259981,0.989388392562981
"215","AKB","J","F",2005,2005,0,"SU",1,2005-08-15,0.2682,0.2,0.0356666666666667,0.374,0,0.0156,0.0329,0.019,0.5416,0,1,0.0837666666666667,6416,1.92558906790279,0.0505392836144012
"216","AKB","J","F",2005,2005,0,"SU",1,2005-08-15,0.2619,0.177777777777778,0.0421777777777778,0.2162,0.0053,0.0216,0.0787,0,0,0,1,1,10160,1.69745466209879,-0.568639473401344
"217","AKB","J","M",2005,2005,0,"KL",1,2005-08-16,0.145,0.0466666666666667,0.00666666666666667,0.1377,0,0.1249,0.3738,0.4036,0.043,0.00666666666666667,0.273766666666667,0.0171,6423,-0.945223779603069,-1.04699308822119
"218","AKB","A","M",2003,2005,2,"AG",2,2005-08-16,0.1072,0.0133333333333333,0.0177777777777778,0.0202,0.007,0.022,0.4804,0.667,0.1128,0,1,0.113,6729,-1.22102420436381,-0.515393506895743
"219","AKB","A","M",2001,2005,4,"KL",2,2005-08-16,0.0264,0.00222222222222222,0.00666666666666667,0.0178,0,0.161,0.5092,0,1,0,1,1,6523,-2.05146595062789,-1.70676350264805
"220","AKB","J","F",2005,2005,0,"SU",1,2005-08-17,0.2522,0.166666666666667,0.0445111111111111,0.1769,0.0213,0.0206,0.0414,0,1,0,1,1,6512,1.71581744555047,-0.667915314471296
"221","AKB","A","M",2003,2005,2,"SU",2,2005-08-17,0.0046,0.00444444444444444,0,0,0,0.0189,0.808,0,0,0,1,1,10296,-2.47847721448952,-0.18981987951034
"222","AKB","A","F",2003,2005,2,"SU",2,2005-08-17,0.12916,0.0244444444444444,0.0266666666666667,0.05714,0.0241,0.0312,0.388,0,1,0,1,1,6760,-0.749448450948865,-0.655022558970289
"223","AKB","Y","M",2004,2005,1,"AG",2,2005-08-18,0.2018,0.131111111111111,0.0133333333333333,0.1998,0,0.0102,0.0672,0.8349,0,0.00333333333333333,0.175533333333333,0.163433333333333,7023,0.832467983328312,0.136747984420296
"224","AKB","J","F",2005,2005,0,"SU",1,2005-08-18,0.4199,0.166666666666667,0.02,0.1564,0,0.0136,0.0334,0.2393,0.1546,0,1,1,7088,1.99228268517051,-0.246568498437281
"225","AKB","A","F",2003,2005,2,"AG",2,2005-08-18,0.19622,0.0555555555555556,0.0288444444444444,0.0975,0,0.0428,0.1277,0.0409,0.3194,0,1,0.399333333333333,6665,0.170230970134989,-0.766633381253588
"226","AKB","A","M",2002,2005,3,"AG",2,2005-08-18,0.0592,0.0133333333333333,0.0133333333333333,0.0141,0,0.031,0.6953,0,1,0,1,1,8286,-1.88408987531833,-0.559405877863531
"227","AKB","A","M",2003,2005,2,"AG",2,2005-08-18,0.0579,0.0177777777777778,0.00888888888888889,0.0173,0,0,0.7915,0,1,0,1,1,7093,-2.02414616489041,-0.154073360790322
"228","AKB","A","M",2002,2005,3,"AG",2,2005-08-18,0.0148,0.00222222222222222,0.00444444444444444,0,0,0.0127,0.9023,0,1,0,1,1,6975,-2.58518593120917,-0.231624059256382
"229","AKB","J","M",2005,2005,0,"KL",1,2005-08-20,0.244,0.253333333333333,0.029,0.2178,0.1244,0.0108,0.1038,0.3738,0.4965,0.01,0.615,0.426,7390,2.43398639118674,0.0350452897307053
"230","AKB","J","M",2005,2005,0,"KL",1,2005-08-20,0.2707,0.148888888888889,0.0666666666666667,0.2745,0.0053,0.0242,0.0733,0.5964,0.1683,0,1,0.266433333333333,7201,1.75699520767213,-0.922143276373433
"231","AKB","J","M",2005,2005,0,"KL",1,2005-08-21,0.3145,0.333333333333333,0.0556666666666667,0.2459,0.0681,0.0294,0.1102,0.5278,0.1135,0.0266666666666667,0.216133333333333,0.0171333333333333,7106,3.40499794417656,-0.823510400150455
"232","AKB","Y","F",2004,2005,1,"KL",1,2005-08-21,0.27088,0.151111111111111,0.0331777777777778,0.11634,0.0348,0.0384,0.0702,0.5808,0.0583,0.02,0.107233333333333,0.00876666666666667,7833,1.47658736633326,-0.757760704741775
