"date","tod","Feed","Forage","NestMove","NestNotMove","NotMoving","Travel","id","Total"
2017-09-26,"day",9523,4634,6738,6350,292,15234,23258,42771
2017-09-26,"dusk",289,68,333,1510,0,332,23258,2532
2017-09-26,"night",18,20,4656,33699,91,83,23258,38567
2017-09-27,"dawn",0,0,1020,1508,0,0,23258,2528
2017-09-27,"day",10251,5317,4006,2629,1422,18815,23258,42440
2017-09-27,"dusk",0,0,551,1980,0,0,23258,2531
2017-09-27,"night",1072,188,5389,31149,109,994,23258,38901
2017-09-28,"dawn",0,0,1103,1424,0,0,23258,2527
2017-09-28,"day",8367,4213,3853,9588,641,15446,23258,42108
2017-09-28,"dusk",623,101,309,909,0,588,23258,2530
2017-09-28,"night",517,172,4530,32862,520,634,23258,39235
2017-09-29,"dawn",0,0,1030,1486,0,10,23258,2526
2017-09-29,"day",8104,5074,6404,2691,287,19217,23258,41777
2017-09-29,"dusk",0,0,1814,715,0,0,23258,2529
2017-09-29,"night",355,93,4770,33719,102,529,23258,39568
2017-09-30,"dawn",79,65,848,1304,0,231,23258,2527
2017-09-30,"day",10892,3850,3180,6732,1364,15427,23258,41445
2017-09-30,"dusk",81,0,402,1887,1,157,23258,2528
2017-09-30,"night",92,38,4062,35486,161,61,23258,39900
2017-10-01,"dawn",0,0,1143,1384,0,0,23258,2527
2017-10-01,"day",10513,4496,3742,3616,521,18225,23258,41113
2017-10-01,"dusk",0,0,105,2424,0,0,23258,2529
2017-10-01,"night",886,162,5265,33074,202,642,23258,40231
2017-10-02,"dawn",14,9,988,1463,0,54,23258,2528
2017-10-02,"day",11130,3417,3313,5259,2546,15117,23258,40782
2017-10-02,"dusk",376,40,354,1559,1,199,23258,2529
2017-10-02,"night",151,79,4167,35444,383,337,23258,40561
2017-10-03,"dawn",205,161,413,1123,208,419,23258,2529
2017-10-03,"day",10022,3812,4160,4730,765,16962,23258,40451
2017-10-03,"dusk",0,0,353,2177,0,0,23258,2530
2017-10-03,"night",806,154,4284,34082,620,944,23258,40890
2017-10-04,"dawn",0,0,722,1809,0,0,23258,2531
2017-10-04,"day",10132,3398,2931,7304,1339,15015,23258,40119
2017-10-04,"dusk",317,44,116,1696,99,260,23258,2532
2017-10-04,"night",541,91,4546,35746,78,216,23258,41218
2017-08-26,"dawn",0,0,0,0,2863,0,23215,2863
2017-08-26,"day",0,0,0,25800,27219,0,23215,53019
2017-08-26,"dusk",0,0,0,0,2865,0,23215,2865
2017-08-26,"night",0,0,0,6162,21491,0,23215,27653
2017-08-27,"dawn",0,0,0,0,2842,0,23215,2842
2017-08-27,"day",0,0,0,41771,10919,0,23215,52690
2017-08-27,"dusk",0,0,0,0,2844,0,23215,2844
2017-08-27,"night",0,0,0,0,28024,0,23215,28024
2017-08-28,"dawn",0,0,2789,33,0,0,23215,2822
2017-08-28,"day",0,0,27761,24600,0,0,23215,52361
2017-08-28,"dusk",0,0,246,2578,0,0,23215,2824
2017-08-28,"night",3287,143,3405,8473,12399,686,23215,28393
2017-08-29,"dawn",413,550,0,0,12,1827,23215,2802
2017-08-29,"day",7879,3168,3893,25204,1171,10718,23215,52033
2017-08-29,"dusk",0,0,186,2617,0,1,23215,2804
2017-08-29,"night",2743,3392,2273,10884,445,9024,23215,28761
2017-08-30,"dawn",378,610,0,0,11,1785,23215,2784
2017-08-30,"day",7239,4078,2289,21242,828,16027,23215,51703
2017-08-30,"dusk",0,1,180,2605,0,0,23215,2786
2017-08-30,"night",2243,3257,2561,11016,484,9566,23215,29127
2017-08-31,"dawn",704,375,0,0,243,1445,23215,2767
2017-08-31,"day",7978,4181,3177,18702,865,16470,23215,51373
2017-08-31,"dusk",200,10,960,1433,0,166,23215,2769
2017-08-31,"night",1879,3767,1991,11504,204,10146,23215,29491
2017-09-01,"dawn",430,533,0,0,12,1774,23215,2749
2017-09-01,"day",7241,3717,4549,18915,1250,15372,23215,51044
2017-09-01,"dusk",0,1,245,2506,0,0,23215,2752
2017-09-01,"night",3078,2914,2261,11818,353,9431,23215,29855
2017-09-02,"dawn",450,528,0,0,59,1696,23215,2733
2017-09-02,"day",9017,4625,2896,18823,1118,14235,23215,50714
2017-09-02,"dusk",0,0,316,2418,0,1,23215,2735
2017-09-02,"night",3232,2986,2022,12574,1265,8139,23215,30218
2017-09-03,"dawn",310,674,0,0,6,1727,23215,2717
2017-09-03,"day",7953,4262,3959,18228,686,15296,23215,50384
2017-09-03,"dusk",0,0,261,2458,0,1,23215,2720
2017-09-03,"night",2848,3384,2593,12309,247,9198,23215,30579
2017-09-04,"dawn",175,709,0,0,0,1819,23215,2703
2017-09-04,"day",7027,4319,2662,20934,975,14137,23215,50054
2017-09-04,"dusk",0,1,172,2532,0,0,23215,2705
2017-09-04,"night",2359,3293,2968,12219,218,9881,23215,30938
2017-09-05,"dawn",378,528,0,0,15,1768,23215,2689
2017-09-05,"day",6812,4315,3511,17300,2182,15603,23215,49723
2017-09-05,"dusk",0,0,196,2494,1,0,23215,2691
2017-09-05,"night",3453,2222,4555,13512,306,7249,23215,31297
2017-09-06,"dawn",229,608,0,0,3,1836,23215,2676
2017-09-06,"day",7492,3379,2899,18968,1592,15063,23215,49393
2017-09-06,"dusk",0,0,102,2574,0,1,23215,2677
2017-09-06,"night",3671,2811,2461,13689,666,8356,23215,31654
2017-09-07,"dawn",375,446,0,0,75,1767,23215,2663
2017-09-07,"day",8259,3645,2982,17666,2555,13955,23215,49062
2017-09-07,"dusk",1,0,319,2345,0,0,23215,2665
2017-09-07,"night",3778,2633,3087,12869,1334,8309,23215,32010
2017-09-08,"dawn",525,387,0,0,405,1333,23215,2650
2017-09-08,"day",7461,3651,5630,16998,2611,12381,23215,48732
2017-09-08,"dusk",26,0,221,2139,261,5,23215,2652
2017-09-08,"night",2891,3152,2500,11663,2638,9522,23215,32366
2017-09-09,"dawn",830,234,197,0,27,1351,23215,2639
2017-09-09,"day",7633,3274,3405,18968,1630,13491,23215,48401
2017-09-09,"dusk",0,0,207,2434,0,0,23215,2641
2017-09-09,"night",3428,2215,2941,15785,864,7486,23215,32719
2017-09-10,"dawn",187,719,0,0,27,1695,23215,2628
2017-09-10,"day",6969,4582,2780,17019,1166,15554,23215,48070
2017-09-10,"dusk",0,0,254,2375,1,0,23215,2630
2017-09-10,"night",2373,3170,3452,14073,254,9750,23215,33072
2017-09-11,"dawn",589,243,0,0,383,1403,23215,2618
2017-09-11,"day",8504,3976,1913,16392,1936,15018,23215,47739
2017-09-11,"dusk",1,0,114,2505,0,0,23215,2620
2017-09-11,"night",3218,2588,2786,14956,395,9480,23215,33423
2017-09-12,"dawn",222,559,0,0,2,1825,23215,2608
2017-09-12,"day",8823,3492,4139,16100,1204,13650,23215,47408
2017-09-12,"dusk",0,0,424,2185,0,1,23215,2610
2017-09-12,"night",5227,2244,2812,14387,1192,7912,23215,33774
2020-03-20,"dawn",0,0,1332,1210,0,0,24287,2542
2020-03-20,"day",4104,697,8126,26294,768,4153,24287,44142
2020-03-20,"dusk",1317,28,655,347,33,165,24287,2545
2020-03-20,"night",0,0,5556,31615,0,0,24287,37171
2020-03-21,"dawn",287,16,790,1337,12,104,24287,2546
2020-03-21,"day",5029,239,5826,28123,2566,2696,24287,44479
2020-03-21,"dusk",332,10,1045,1052,15,95,24287,2549
2020-03-21,"night",0,0,1690,35136,0,0,24287,36826
2020-03-22,"dawn",0,0,29,2522,0,0,24287,2551
2020-03-22,"day",6659,140,2655,31768,1741,1852,24287,44815
2020-03-22,"dusk",0,0,16,2538,0,0,24287,2554
2020-03-22,"night",1802,37,2296,30156,1414,775,24287,36480
2020-03-23,"dawn",906,0,257,1096,22,276,24287,2557
2020-03-23,"day",7229,165,3822,27525,3732,2678,24287,45151
2020-03-23,"dusk",0,0,59,2500,0,0,24287,2559
2020-03-23,"night",549,14,483,28750,6172,165,24287,36133
2020-03-24,"dawn",0,0,4,2559,0,0,24287,2563
2020-03-24,"day",6681,128,3557,29638,3695,1789,24287,45488
2020-03-24,"dusk",0,0,0,2565,0,0,24287,2565
2020-03-24,"night",0,0,141,35643,0,0,24287,35784
2020-03-25,"dawn",0,0,54,2515,0,0,24287,2569
2020-03-25,"day",188,0,16665,27543,1401,27,24287,45824
2020-03-25,"dusk",0,0,0,1,2570,0,24287,2571
2020-03-25,"night",0,0,470,25635,9331,0,24287,35436
2020-03-23,"dawn",0,0,141,2416,0,0,24384,2557
2020-03-23,"day",6352,395,13835,21656,844,2069,24384,45151
2020-03-23,"dusk",0,0,62,2497,0,0,24384,2559
2020-03-23,"night",0,0,2235,33898,0,0,24384,36133
2020-03-24,"dawn",0,0,185,2378,0,0,24384,2563
2020-03-24,"day",9250,753,7547,19872,3216,4850,24384,45488
2020-03-24,"dusk",0,0,108,2457,0,0,24384,2565
2020-03-24,"night",0,0,1724,34060,0,0,24384,35784
2020-03-25,"dawn",0,0,316,2253,0,0,24384,2569
2020-03-25,"day",10421,1056,8147,18129,2681,5390,24384,45824
2020-03-25,"dusk",0,0,41,2530,0,0,24384,2571
2020-03-25,"night",0,0,2865,32571,0,0,24384,35436
2020-03-26,"dawn",0,0,159,2417,0,0,24384,2576
2020-03-26,"day",12017,1494,7568,16888,2166,6027,24384,46160
2020-03-26,"dusk",0,0,198,2380,0,0,24384,2578
2020-03-26,"night",0,0,2071,33015,0,0,24384,35086
2020-03-27,"dawn",0,0,399,2185,0,0,24384,2584
2020-03-27,"day",8273,567,9443,24659,647,2907,24384,46496
2020-03-27,"dusk",0,0,61,2525,0,0,24384,2586
2020-03-27,"night",0,0,1642,33092,0,0,24384,34734
2020-03-28,"dawn",0,0,195,2397,0,0,24384,2592
2020-03-28,"day",8917,323,7912,27193,398,2089,24384,46832
2020-03-28,"dusk",0,0,140,2455,0,0,24384,2595
2020-03-28,"night",0,0,1860,32521,0,0,24384,34381
2020-03-29,"dawn",0,0,111,2491,0,0,24384,2602
2020-03-29,"day",9329,533,7232,23225,3459,3389,24384,47167
2020-03-29,"dusk",0,0,123,2481,0,0,24384,2604
2020-03-29,"night",0,0,2117,31910,0,0,24384,34027
2020-03-30,"dawn",0,0,157,2454,0,0,24384,2611
2020-03-30,"day",6748,440,8375,27986,1549,2406,24384,47504
2020-03-30,"dusk",0,0,73,2539,0,0,24384,2612
2020-03-30,"night",0,0,2010,31663,0,0,24384,33673
2020-03-31,"dawn",0,0,211,2410,0,0,24384,2621
2020-03-31,"day",8237,612,9417,25881,1382,2310,24384,47839
2020-03-31,"dusk",0,0,66,2557,0,0,24384,2623
2020-03-31,"night",0,0,1555,31762,0,0,24384,33317
2020-04-01,"dawn",0,0,177,2454,0,0,24384,2631
2020-04-01,"day",7952,537,8594,25704,3061,2327,24384,48175
2020-04-01,"dusk",0,0,716,1918,0,0,24384,2634
2020-04-01,"night",0,0,3212,29748,0,0,24384,32960
2020-04-02,"dawn",0,0,180,2462,0,0,24384,2642
2020-04-02,"day",8173,570,8223,26480,1054,4011,24384,48511
2020-04-02,"dusk",261,49,1088,997,0,250,24384,2645
2020-04-02,"night",0,0,4185,28417,0,0,24384,32602
2020-04-03,"dawn",0,0,457,2197,0,0,24384,2654
2020-04-03,"day",7432,425,9387,28721,410,2472,24384,48847
2020-04-03,"dusk",0,0,112,2544,0,0,24384,2656
2020-04-03,"night",0,0,3472,28771,0,0,24384,32243
2020-04-04,"dawn",0,0,111,2556,0,0,24384,2667
2020-04-04,"day",9178,619,9793,26371,289,2932,24384,49182
2020-04-04,"dusk",0,0,190,2479,0,0,24384,2669
2020-04-04,"night",121,0,3182,28481,0,98,24384,31882
2020-04-05,"dawn",0,0,244,2437,0,0,24384,2681
2020-04-05,"day",9205,772,10887,24419,597,3637,24384,49517
2020-04-05,"dusk",0,0,106,2576,0,0,24384,2682
2020-04-05,"night",0,0,2455,29065,0,0,24384,31520
2020-04-06,"dawn",0,0,332,2363,0,0,24384,2695
2020-04-06,"day",592,99,16613,20430,11263,855,24384,49852
2020-04-06,"dusk",0,0,1,0,2695,0,24384,2696
2020-04-06,"night",0,0,2213,21532,7412,0,24384,31157
2020-04-07,"dawn",0,0,0,0,2709,0,24384,2709
2020-04-07,"day",0,0,1,39321,10865,0,24384,50187
2020-04-07,"dusk",0,0,0,2710,1,0,24384,2711
2020-04-07,"night",0,0,0,7247,23546,0,24384,30793
2020-04-08,"dawn",0,0,0,0,2724,0,24384,2724
2020-04-08,"day",0,0,0,34518,16004,0,24384,50522
2020-04-08,"dusk",0,0,0,0,2726,0,24384,2726
2020-04-08,"night",0,0,0,0,30428,0,24384,30428
2020-04-09,"dawn",0,0,0,0,2740,0,24384,2740
2020-04-09,"day",0,0,0,37680,13177,0,24384,50857
2020-04-09,"dusk",0,0,0,0,2742,0,24384,2742
2020-04-09,"night",0,0,0,4093,25968,0,24384,30061
2020-04-10,"dawn",0,0,0,0,2757,0,24384,2757
2020-04-10,"day",0,0,0,39528,11663,0,24384,51191
2020-04-10,"dusk",0,0,0,2758,1,0,24384,2759
2020-04-10,"night",0,0,0,6737,22956,0,24384,29693
2020-04-11,"dawn",0,0,0,0,2775,0,24384,2775
2020-04-11,"day",0,0,0,39571,11954,0,24384,51525
2020-04-11,"dusk",0,0,0,2776,1,0,24384,2777
2020-04-11,"night",0,0,0,6577,22746,0,24384,29323
2020-04-01,"dawn",0,0,100,2531,0,0,24824,2631
2020-04-01,"day",8439,482,3952,23012,8433,3857,24824,48175
2020-04-01,"dusk",0,0,57,2577,0,0,24824,2634
2020-04-01,"night",0,0,1034,31926,0,0,24824,32960
2020-04-02,"dawn",0,0,135,2507,0,0,24824,2642
2020-04-02,"day",11616,928,4366,17848,9026,4727,24824,48511
2020-04-02,"dusk",0,0,6,2639,0,0,24824,2645
2020-04-02,"night",0,0,1039,31563,0,0,24824,32602
2020-04-03,"dawn",0,0,71,2583,0,0,24824,2654
2020-04-03,"day",10711,1227,7403,21362,2840,5304,24824,48847
2020-04-03,"dusk",0,0,214,2442,0,0,24824,2656
2020-04-03,"night",0,0,1180,31063,0,0,24824,32243
2020-04-04,"dawn",0,0,268,2399,0,0,24824,2667
2020-04-04,"day",12955,1157,3168,18058,8945,4899,24824,49182
2020-04-04,"dusk",0,0,98,2571,0,0,24824,2669
2020-04-04,"night",0,0,1733,30149,0,0,24824,31882
2020-04-05,"dawn",0,0,75,2606,0,0,24824,2681
2020-04-05,"day",11313,1205,2694,16657,10733,6915,24824,49517
2020-04-05,"dusk",0,0,26,2656,0,0,24824,2682
2020-04-05,"night",0,0,626,30894,0,0,24824,31520
2020-04-06,"dawn",0,0,78,2617,0,0,24824,2695
2020-04-06,"day",9339,642,3975,29348,3652,2896,24824,49852
2020-04-06,"dusk",0,0,50,2646,0,0,24824,2696
2020-04-06,"night",0,0,485,30672,0,0,24824,31157
2020-04-07,"dawn",0,0,1144,1565,0,0,24824,2709
2020-04-07,"day",7657,1226,11175,26340,526,3263,24824,50187
2020-04-07,"dusk",0,0,241,2470,0,0,24824,2711
2020-04-07,"night",0,0,4868,25925,0,0,24824,30793
